# Program:featureCounts v2.0.8; Command:"featureCounts" "-T" "8" "-p" "-B" "-C" "-t" "exon" "-g" "gene_id" "-a" "/mnt/d/Nancy/Project/annotation/genes.gtf" "-o" "/mnt/d/Nancy/Project/05_featurecounts/gene_counts.txt" "SRR9113519.sorted.bam" "SRR9113520.sorted.bam" "SRR9113521.sorted.bam" "SRR9113522.sorted.bam" "SRR9113523.sorted.bam" "SRR9113524.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR9113519.sorted.bam	SRR9113520.sorted.bam	SRR9113521.sorted.bam	SRR9113522.sorted.bam	SRR9113523.sorted.bam	SRR9113524.sorted.bam
Os12g0173300	12	3709508	3711528	+	2021	57	17	14	65	24	36
Os12g0505950	12	19383377	19383876	-	500	0	0	0	0	0	0
Os12g0502000	12;12;12	19121770;19122837;19124275	19122394;19123082;19124386	-;-;-	983	739	765	961	665	1036	682
Os12g0183250	12;12;12;12	4213469;4213740;4213924;4215428	4213652;4213816;4214115;4215662	+;+;+;+	688	1	0	2	0	1	0
Os12g0600550	12	25272580	25274847	-	2268	51	73	91	53	69	44
Os12g0293100	12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12	11362634;11363510;11364237;11365331;11366103;11368632;11368632;11370091;11371109;11372035;11372035;11375318;11375318;11375581;11375581;11376774;11376774;11376986;11376986;11378541;11378541	11363348;11363776;11364739;11366413;11366413;11368731;11368731;11370220;11371235;11372664;11372664;11375497;11375497;11375646;11375646;11376854;11376854;11377501;11377501;11378756;11378831	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4689	785	815	847	797	670	849
Os12g0538300	12;12;12;12;12;12;12;12;12;12;12;12	21441319;21441613;21444328;21444676;21444831;21445147;21445568;21445949;21446103;21446364;21446666;21446975	21441520;21441765;21444476;21444753;21444924;21445221;21445864;21446016;21446157;21446502;21446850;21447715	+;+;+;+;+;+;+;+;+;+;+;+	2236	781	1016	1024	1113	996	1139
Os12g0490000	12	18383645	18385277	+	1633	227	269	249	256	238	268
Os12g0576900	12;12;12;12;12;12;12;12	23823838;23824373;23824603;23825199;23826246;23826405;23827111;23829307	23824298;23824510;23824734;23825318;23826322;23826771;23828245;23829525	-;-;-;-;-;-;-;-	2649	202	281	316	483	325	259
Os12g0497400	12;12;12;12;12;12;12;12;12;12;12	18879411;18879433;18880088;18880088;18880906;18880906;18881132;18881132;18881965;18881965;18882283	18879837;18879837;18880329;18880329;18881047;18881047;18881284;18881284;18882039;18882393;18882363	-;-;-;-;-;-;-;-;-;-;-	1393	46	69	57	75	75	75
Os12g0182300	12;12	4178415;4179842	4179228;4182634	-;-	3607	127	110	123	104	148	69
Os12g0128600	12;12	1355062;1356893	1355429;1357015	-;-	491	68	101	101	74	109	70
Os12g0594700	12;12;12;12;12	24961949;24963384;24965518;24966748;24967203	24963277;24963530;24966648;24966894;24967283	+;+;+;+;+	2835	2	0	0	0	0	0
Os12g0477700	12;12;12;12;12;12;12;12;12	17415611;17415790;17416095;17416095;17416289;17416289;17421863;17422474;17425279	17415997;17415997;17416195;17416195;17418550;17421350;17422073;17422521;17425464	-;-;-;-;-;-;-;-;-	5995	469	533	626	547	528	583
Os12g0608900	12	25718546	25720672	-	2127	2	0	0	0	0	0
Os12g0609050	12;12	25725299;25725670	25725586;25726044	+;+	663	11	10	15	8	2	9
Os12g0566250	12	23270522	23272015	-	1494	1091	1011	1243	1035	1189	1001
Os12g0100500	12;12	12686;13659	13363;14181	-;-	1201	0	0	0	0	0	0
Os12g0485400	12;12;12;12;12;12;12	17955781;17957148;17957995;17959718;17960513;17960772;17962848	17956051;17957463;17958076;17959852;17960688;17960923;17964284	+;+;+;+;+;+;+	2569	2825	2584	3277	2807	2998	2763
Os12g0105975	12;12;12;12	315427;315535;317100;318020	315440;316192;317317;318257	-;-;-;-	1128	63	80	76	85	81	75
Os12g0577766	12;12;12	23887598;23888064;23888419	23887991;23888324;23888545	+;+;+	782	0	0	0	0	0	0
Os12g0207600	12	5614140	5615573	+	1434	2	0	2	0	0	0
Os12g0512150	12;12;12	19788619;19790690;19791145	19789615;19791043;19791465	+;+;+	1672	0	0	0	0	0	0
Os12g0594300	12;12;12;12;12;12;12;12;12;12	24945820;24945986;24948451;24948669;24948954;24949051;24949288;24949582;24949782;24950059	24945912;24948364;24948534;24948821;24948992;24949214;24949435;24949704;24949869;24950240	+;+;+;+;+;+;+;+;+;+	3453	1879	2139	2193	2061	2170	2022
Os12g0147000	12;12;12;12;12	2305477;2306365;2306536;2308764;2309121	2305885;2306432;2306667;2308922;2309498	+;+;+;+;+	1146	0	0	0	0	0	4
Os12g0291100	12;12;12;12	11262587;11262912;11263219;11263303	11262800;11263593;11263636;11263583	+;+;+;+	939	31539	39558	25621	38337	26499	37050
Os12g0137000	12	1790096	1791193	-	1098	0	0	0	2	0	0
Os12g0538800	12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12	21488044;21488699;21489438;21489613;21489880;21490048;21490348;21490488;21490634;21490979;21491184;21491437;21491760;21492084;21492527;21493060;21493399	21488239;21488820;21489516;21489771;21489957;21490152;21490414;21490549;21490773;21491105;21491298;21491525;21491843;21492446;21492971;21493121;21493700	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2595	10	17	28	9	15	18
Os12g0299600	12;12;12;12;12	11912016;11912893;11913887;11914796;11914951	11912797;11913403;11913946;11914923;11915164	-;-;-;-;-	1695	0	0	0	0	0	0
Os12g0434601	12	14118666	14124433	-	5768	0	0	0	0	0	0
Os12g0132850	12;12;12;12;12;12;12;12;12;12;12;12	1584365;1585257;1585490;1585905;1586292;1586954;1587369;1587533;1587702;1588294;1588478;1588744	1584508;1585370;1585532;1586033;1586456;1587131;1587453;1587590;1588165;1588366;1588531;1588945	+;+;+;+;+;+;+;+;+;+;+;+	1709	1	0	2	0	0	2
Os12g0194432	12;12;12	4837942;4839915;4841001	4838868;4840110;4841259	+;+;+	1382	0	0	0	0	0	0
Os12g0412050	12;12;12;12;12	12569408;12570435;12570618;12573092;12573656	12569961;12570513;12570955;12573233;12574135	+;+;+;+;+	1593	0	0	0	0	0	0
Os12g0245401	12	8053870	8055730	+	1861	0	0	0	0	0	0
Os12g0151000	12;12	2535927;2537561	2536163;2538830	+;+	1507	8	15	8	0	10	17
Os12g0285650	12;12;12;12;12;12;12;12	10862429;10863818;10865351;10865802;10866666;10870254;10870919;10871649	10862823;10864148;10865672;10865927;10867096;10870336;10871277;10872065	+;+;+;+;+;+;+;+	2464	0	0	0	0	0	0
Os12g0485150	12;12	17939006;17939277	17939210;17940195	-;-	1124	2	0	2	2	1	0
Os12g0509900	12;12	19638455;19638882	19638761;19638946	-;-	372	592	703	548	634	495	646
Os12g0257900	12;12	8883123;8883164	8884572;8884514	+;+	1450	0	0	0	0	0	0
Os12g0456700	12;12;12;12;12;12	15894622;15895519;15896234;15896594;15896987;15897605	15895091;15896020;15896367;15896878;15897028;15897704	-;-;-;-;-;-	1533	0	0	0	0	0	0
Os12g0507600	12;12;12;12	19493189;19493397;19494436;19494653	19493264;19493441;19494888;19494900	+;+;+;+	586	94	97	71	127	145	112
Os12g0638900	12;12;12;12	27398742;27398757;27401916;27402840	27400640;27401541;27402011;27403111	-;-;-;-	3168	2166	2218	2570	1881	2595	1770
Os12g0551200	12;12;12;12;12;12;12;12;12;12;12	22328237;22328264;22329026;22329212;22329212;22329212;22329986;22330475;22334585;22334585;22334585	22329081;22329081;22329081;22329957;22330042;22330850;22330850;22330850;22334839;22334829;22334839	-;-;-;-;-;-;-;-;-;-;-	2739	0	0	0	0	0	0
Os12g0563000	12;12	23091540;23093224	23092394;23094141	+;+	1773	16	3	19	17	6	13
Os12g0640700	12	27475583	27477289	+	1707	11	10	13	10	3	0
Os12g0261250	12	9164566	9168540	+	3975	103	177	113	228	64	225
Os12g0507300	12;12;12;12;12	19474766;19474968;19475388;19476124;19477853	19474807;19475039;19476049;19476264;19478135	+;+;+;+;+	1200	3086	2291	3917	1853	3423	2258
Os12g0584200	12;12;12;12	24273980;24274319;24274645;24274881	24275502;24274574;24274700;24275378	-;-;-;-	1523	2272	2970	1821	4489	2124	5254
Os12g0230100	12;12;12;12;12;12;12;12;12;12	7095860;7097615;7097806;7098129;7098481;7098901;7099160;7099378;7100233;7101503	7097238;7097704;7097881;7098346;7098696;7099086;7099282;7099493;7100811;7101608	-;-;-;-;-;-;-;-;-;-	3089	25951	29132	36302	28981	29605	29955
Os12g0117600	12;12;12;12	865229;866260;868128;869377	866027;867408;868194;869553	-;-;-;-	2192	20	112	3	58	6	49
Os12g0571700	12	23532610	23533191	+	582	22	30	24	14	26	7
Os12g0532600	12;12	21139042;21140592	21139640;21141043	+;+	1051	0	0	0	0	2	0
Os12g0632401	12;12	27074041;27075659	27074459;27077792	+;+	2553	0	0	0	0	0	0
Os12g0444800	12;12	14974988;14977263	14975797;14977605	+;+	1153	0	2	0	0	0	0
Os12g0290600	12;12;12;12;12;12;12;12;12	11218787;11219719;11222409;11224648;11225724;11227042;11227242;11229607;11232618	11219112;11219732;11222559;11224698;11225806;11227154;11227318;11229700;11232943	-;-;-;-;-;-;-;-;-	1235	1364	1538	1597	1504	1705	1442
Os12g0541250	12	21640953	21641720	+	768	0	0	0	0	0	1
Os12g0581300	12	24087199	24088344	-	1146	58	60	34	67	60	84
Os12g0513800	12	19894198	19894624	-	427	2	3	2	7	4	3
Os12g0244200	12;12	7992997;7994629	7993552;7994722	-;-	650	522	572	578	558	719	690
Os12g0507500	12	19492147	19492760	-	614	271	391	308	409	188	408
Os12g0119000	12;12;12;12;12;12	912504;913118;914145;914507;915293;915758	912656;913615;914371;914754;915656;916364	+;+;+;+;+;+	2097	38	84	46	37	59	61
Os12g0560600	12;12;12	22951705;22952665;22953326	22951979;22952780;22953819	+;+;+	885	706	772	665	830	892	864
Os12g0151600	12	2551166	2551439	+	274	0	2	0	0	0	0
Os12g0103500	12;12;12;12	166493;167248;167528;167819	166624;167459;167602;168419	+;+;+;+	1020	0	0	0	0	0	0
Os12g0408100	12	12354567	12356767	+	2201	0	0	0	0	0	0
Os12g0489400	12;12	18353983;18354071	18354542;18355704	+;+	1722	319	469	325	391	335	428
Os12g0414500	12;12;12;12;12;12;12;12	12762896;12763458;12763619;12763836;12763994;12764250;12764934;12765274	12763231;12763516;12763748;12763900;12764182;12764795;12765173;12765776	-;-;-;-;-;-;-;-	2068	0	2	0	0	0	0
Os12g0203000	12;12;12;12;12;12;12;12	5387790;5388407;5388932;5389753;5390261;5390444;5390779;5391259	5388063;5388838;5389638;5389980;5390361;5390549;5391129;5391703	+;+;+;+;+;+;+;+	2644	955	1000	1105	907	947	982
Os12g0510200	12;12	19657007;19657963	19657864;19660520	-;-	3416	523	493	743	597	791	602
Os12g0554100	12;12;12;12;12	22511573;22512711;22513150;22513435;22514742	22512603;22512906;22513332;22514621;22514769	-;-;-;-;-	2625	76	60	242	91	96	86
Os12g0442900	12;12;12;12;12;12	14838547;14840801;14842912;14843858;14844939;14845101	14838733;14840904;14842991;14843981;14844984;14845405	-;-;-;-;-;-	846	246	217	273	200	373	230
Os12g0259800	12;12;12;12;12	9073742;9074368;9074817;9075282;9076984	9073846;9074522;9075196;9076256;9077143	+;+;+;+;+	1775	0	0	0	0	0	0
Os12g0143950	12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12	2161889;2162112;2162282;2162586;2162745;2163566;2163726;2164005;2164200;2164509;2164749;2165532;2165715;2165905;2167270;2167445;2167915;2168078;2168342;2168493;2169043;2169213;2169754	2162038;2162193;2162370;2162666;2162852;2163642;2163858;2164110;2164325;2164619;2164845;2165609;2165810;2165999;2167343;2167489;2167998;2168182;2168403;2168563;2169137;2169252;2169918	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2170	4	1	1	3	1	0
Os12g0407300	12	12315850	12318391	-	2542	280	371	305	330	310	336
Os12g0211400	12;12;12;12;12;12;12	5849738;5850283;5850804;5851014;5851471;5852119;5852299	5850163;5850342;5850920;5851111;5852021;5852222;5852392	+;+;+;+;+;+;+	1450	3	9	13	10	6	10
Os12g0127400	12;12;12	1315703;1316730;1317208	1316631;1316886;1317344	-;-;-	1223	7	21	20	14	12	3
Os12g0184167	12	4230175	4232642	-	2468	34	32	32	22	16	12
Os12g0489300	12;12;12;12;12	18351588;18352267;18352481;18352727;18353346	18352136;18352331;18352543;18352775;18353679	-;-;-;-;-	1060	0	0	0	0	0	0
Os12g0581900	12	24145596	24146549	-	954	24	20	9	17	27	25
Os12g0417100	12	12892992	12893423	+	432	305	396	296	543	298	581
Os12g0133750	12	1654902	1655183	+	282	0	0	0	0	0	0
Os12g0406100	12;12	12264732;12266765	12265858;12267518	-;-	1881	721	749	956	642	1060	704
Os12g0166100	12	3328239	3329113	+	875	2	4	2	0	2	2
Os12g0174700	12	3789999	3790567	+	569	764	528	472	183	1071	263
Os12g0123600	12;12;12;12;12;12	1111714;1131047;1131953;1132209;1132637;1133143	1111929;1131175;1132009;1132388;1132728;1134301	+;+;+;+;+;+	1833	0	0	0	0	0	0
Os12g0487500	12;12;12;12;12;12	18195150;18195560;18195665;18195797;18196679;18201155	18195477;18195581;18195712;18195864;18196723;18201565	+;+;+;+;+;+	922	76	42	105	115	148	34
Os12g0169800	12;12;12;12;12;12;12	3553654;3553924;3554259;3555467;3555688;3555931;3557620	3553818;3554148;3554426;3555582;3555840;3556074;3558229	-;-;-;-;-;-;-	1581	1580	1714	1917	1267	2084	1599
Os12g0566600	12	23293462	23294241	+	780	24	44	19	54	26	48
Os12g0129700	12;12;12;12	1437032;1442413;1443442;1444199	1438500;1442727;1443560;1445090	+;+;+;+	2795	1051	1232	1087	1022	1608	1264
Os12g0592200	12;12;12;12	24815283;24815587;24816091;24817084	24815486;24815693;24816160;24817377	+;+;+;+	675	146	256	220	208	164	197
Os12g0508300	12;12;12	19536639;19537338;19538088	19536787;19537437;19538295	+;+;+	457	1648	1975	1788	1743	2350	1685
Os12g0164300	12;12;12;12	3280331;3280961;3282463;3282670	3280551;3282148;3282535;3283203	+;+;+;+	2016	1310	1717	1643	1881	1337	2148
Os12g0113900	12;12	692719;693175	692874;694583	+;+	1565	2	2	0	0	0	0
Os12g0604800	12;12;12;12;12;12;12;12	25528386;25529060;25529389;25529730;25530246;25530988;25531133;25532487	25528679;25529193;25529508;25529909;25530419;25531038;25531226;25532732	-;-;-;-;-;-;-;-	1293	1174	1307	1587	1189	1394	1227
Os12g0566300	12;12;12;12;12;12;12;12;12;12;12	23275214;23276569;23276830;23277253;23277388;23277597;23277819;23277998;23278184;23278403;23278686	23275448;23276745;23277072;23277304;23277502;23277678;23277914;23278099;23278298;23278521;23279087	+;+;+;+;+;+;+;+;+;+;+	1738	2197	2555	3044	2057	3057	2038
Os12g0637400	12	27316457	27317290	-	834	1	0	2	0	4	0
Os12g0606000	12;12;12	25592586;25593318;25595023	25593066;25593644;25597136	+;+;+	2922	0	0	0	0	0	0
Os12g0553800	12	22505365	22505929	+	565	10	18	6	24	10	16
Os12g0617400	12	26268230	26270792	+	2563	20	23	53	35	18	30
Os12g0526600	12;12	20749132;20751894	20750784;20752135	-;-	1895	20	25	14	31	20	32
Os12g0136950	12	1788432	1788802	-	371	0	0	0	0	0	0
Os12g0600150	12	25245673	25246136	-	464	0	0	0	0	0	0
Os12g0624100	12;12	26663164;26664640	26664475;26664821	-;-	1494	0	0	0	0	0	0
Os12g0115900	12;12;12;12;12;12;12	776617;776871;777870;778406;778879;779155;779331	776781;776948;777976;778483;778980;779233;779641	+;+;+;+;+;+;+	920	61	81	69	70	77	71
Os12g0112350	12	635178	635902	-	725	4	0	4	2	0	0
Os12g0105700	12;12;12;12	302239;302636;303552;304672	302553;303145;304034;305271	-;-;-;-	1908	752	817	880	533	1242	659
Os12g0633800	12	27168720	27169628	-	909	0	1	4	2	8	0
Os12g0486900	12;12;12;12;12;12;12	18116036;18116470;18117390;18117624;18119218;18119561;18120143	18116137;18116692;18117516;18117851;18119364;18119679;18120679	+;+;+;+;+;+;+	1483	45	32	49	14	55	31
Os12g0123900	12;12;12;12;12;12;12;12;12	1151632;1152247;1152542;1152712;1153025;1153385;1153559;1155399;1155616	1152042;1152461;1152638;1152909;1153087;1153444;1153661;1155508;1155729	-;-;-;-;-;-;-;-;-	1371	2586	2847	3711	2751	3456	2671
Os12g0178600	12;12	3980849;3981173	3981072;3981227	+;+	279	0	0	0	0	0	0
Os12g0106100	12;12;12;12;12	324750;325415;326070;326797;327891	325097;325558;326211;327011;328087	+;+;+;+;+	1046	83	76	157	87	74	79
Os12g0576732	12;12;12;12;12;12;12;12;12;12;12;12;12	23819160;23819789;23820186;23820411;23820684;23820980;23821158;23821407;23821584;23821796;23821964;23822159;23822925	23819601;23820101;23820311;23820616;23820816;23821061;23821287;23821499;23821706;23821862;23822055;23822350;23823117	+;+;+;+;+;+;+;+;+;+;+;+;+	2192	2	0	0	0	0	0
Os12g0170400	12;12	3580411;3581209	3580461;3582838	+;+	1681	49	59	67	49	83	37
Os12g0199200	12;12;12;12	5165359;5167926;5168082;5168366	5167812;5167993;5168247;5168612	-;-;-;-	2935	217	245	279	268	290	209
Os12g0547600	12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12	22133336;22133842;22134002;22134002;22134206;22134206;22134568;22134568;22134729;22134729;22134967;22134967;22135331;22135331;22135592;22135746;22136205;22136205;22136552;22136552;22136770;22136770	22133920;22133920;22134080;22134080;22134475;22134475;22134644;22134644;22134891;22134891;22135164;22135164;22135490;22135491;22136079;22136079;22136263;22136263;22136669;22136669;22136891;22136891	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2320	13680	8668	17224	6959	19208	8470
Os12g0210601	12	5786606	5786966	-	361	11	6	11	0	19	1
Os12g0638400	12	27375231	27377440	+	2210	378	485	386	409	380	377
Os12g0566900	12;12;12;12;12;12;12;12;12;12	23307980;23308657;23308879;23309210;23309394;23310272;23310470;23310663;23314912;23315195	23308510;23308780;23308991;23309300;23309629;23310316;23310583;23310726;23315075;23315465	-;-;-;-;-;-;-;-;-;-	1753	1645	1822	1847	1848	1864	2225
Os12g0225900	12;12;12;12;12	6869987;6870922;6871212;6871502;6871695	6870306;6871102;6871378;6871584;6872291	+;+;+;+;+	1348	3	0	1	0	0	1
Os12g0606100	12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12	25605994;25606272;25606620;25607044;25607304;25608010;25609212;25609459;25609732;25609907;25610150;25610286;25610550;25610719;25610948;25611229	25606144;25606532;25606714;25607206;25607414;25609140;25609364;25609558;25609826;25610080;25610206;25610357;25610648;25610850;25611121;25611594	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3334	111	86	117	115	67	100
Os12g0147300	12;12	2316974;2317346	2317262;2318143	-;-	1087	7	6	2	5	2	8
Os12g0210400	12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12	5766036;5766330;5766534;5766729;5766881;5767710;5767964;5768134;5768290;5768462;5768641;5768840;5769031;5769431;5770316;5770571;5770819;5771399;5772561	5766242;5766450;5766605;5766803;5766952;5767871;5768038;5768205;5768364;5768530;5768718;5768911;5769162;5769921;5770477;5770710;5771038;5771634;5773224	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3195	14862	13455	15844	13720	18338	15825
Os12g0432000	12	13937184	13938386	-	1203	0	0	0	0	0	0
Os12g0581800	12;12;12;12;12;12;12	24142655;24143158;24143494;24143765;24143909;24144145;24144367	24143079;24143390;24143646;24143798;24144058;24144279;24144843	+;+;+;+;+;+;+	1607	28	36	38	24	34	35
Os12g0225300	12;12;12;12;12;12;12;12;12	6815299;6816937;6816937;6817011;6817901;6817901;6820179;6820179;6820179	6815865;6820060;6817205;6817205;6820060;6820060;6820408;6820419;6820403	-;-;-;-;-;-;-;-;-	3932	582	722	751	623	719	670
Os12g0409800	12	12439519	12442244	+	2726	127	84	32	197	16	244
Os12g0572750	12;12	23606947;23607489	23607313;23608522	+;+	1401	0	0	0	0	0	0
Os12g0571200	12;12	23516655;23517975	23516828;23518441	+;+	641	714	758	1051	544	1132	580
Os12g0273850	12	10058762	10059232	+	471	0	0	0	0	0	0
Os12g0578700	12;12;12;12	23948201;23949728;23950696;23951565	23949201;23949904;23950872;23951881	-;-;-;-	1672	16	35	20	20	11	20
Os12g0203900	12;12	5429518;5429969	5429886;5430465	-;-	866	324	426	299	429	399	321
Os12g0283400	12	10732280	10733415	+	1136	24	6	30	2	14	2
Os12g0539400	12	21546209	21546525	+	317	0	0	0	0	0	0
Os12g0209700	12;12;12;12;12	5736998;5737384;5737616;5738376;5739167	5737275;5737458;5738105;5739010;5739519	+;+;+;+;+	1831	1711	1581	1874	1080	1776	1832
Os12g0637500	12	27324604	27326628	-	2025	1	1	1	0	2	0
Os12g0472366	12	16964627	16965366	-	740	30	16	13	11	30	11
Os12g0224000	12;12;12;12;12	6729703;6730953;6731210;6731530;6731713	6730793;6731117;6731329;6731606;6731831	-;-;-;-;-	1572	248	283	305	206	309	232
Os12g0208950	12	5675631	5676326	-	696	103	134	99	188	125	249
Os12g0119175	12;12;12;12;12	913322;914129;914505;915305;915756	913598;914369;914768;915654;916188	-;-;-;-;-	1565	1	0	0	1	0	0
Os12g0279000	12;12;12;12;12;12;12;12;12;12;12;12;12;12	10458981;10460033;10460314;10460609;10461074;10461676;10462417;10463002;10463419;10464191;10464428;10464657;10465225;10465615	10459376;10460233;10460532;10460966;10461178;10461786;10462667;10463125;10463695;10464336;10464577;10464889;10465489;10466190	+;+;+;+;+;+;+;+;+;+;+;+;+;+	3412	1356	1629	1870	1412	1729	1322
Os12g0276300	12	10211510	10212437	-	928	4	0	1	0	2	0
Os12g0131300	12;12;12;12	1513212;1513388;1513568;1514829	1513293;1513443;1513723;1515415	+;+;+;+	881	67	84	78	72	89	75
Os12g0421300	12	13199826	13200396	+	571	0	0	0	0	0	0
Os12g0528100	12	20828974	20831442	+	2469	0	8	6	4	5	4
Os12g0592900	12	24871763	24872331	+	569	223	163	266	133	248	224
Os12g0233100	12	7286400	7287545	+	1146	89	63	72	88	76	118
Os12g0500225	12;12	19036389;19037818	19036821;19037934	+;+	550	0	0	0	0	0	0
Os12g0503101	12;12;12;12	19194860;19197933;19198071;19199442	19194904;19197978;19198297;19199795	-;-;-;-	672	0	0	0	0	0	0
Os12g0639500	12	27426312	27427718	+	1407	777	512	1078	106	1357	110
Os12g0173125	12;12	3709505;3710645	3709884;3711534	-;-	1270	0	0	0	0	0	0
Os12g0104766	12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12	249725;249870;251040;251237;251429;251764;251953;252301;252464;252768;252970;253538;254056;254228;254419;254601	249769;250074;251128;251315;251556;251862;252061;252380;252691;252833;253086;253735;254115;254314;254502;254663	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1737	0	2	0	2	28	2
Os12g0479900	12;12;12;12;12;12;12;12;12;12;12;12;12;12;12	17612395;17613163;17613449;17614131;17614315;17614632;17614845;17615088;17615272;17615466;17615623;17615842;17616051;17616711;17618162	17612699;17613257;17613562;17614235;17614386;17614744;17614979;17615156;17615359;17615537;17615723;17615959;17616110;17616821;17618588	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1985	1981	1928	2478	1762	2202	2051
Os12g0590900	12	24742000	24745782	+	3783	5	4	9	4	13	15
Os12g0417300	12;12	12911508;12911754	12911699;12912287	+;+	726	6	0	0	0	0	0
Os12g0158800	12;12;12;12;12;12;12;12;12;12;12;12;12;12	2939741;2940579;2941274;2941605;2941763;2941920;2942081;2942212;2942382;2942513;2942692;2942883;2943036;2944797	2940455;2940645;2941493;2941681;2941828;2941968;2942131;2942264;2942436;2942601;2942777;2942939;2943225;2945064	-;-;-;-;-;-;-;-;-;-;-;-;-;-	2043	592	568	597	551	617	589
Os12g0123300	12;12;12;12;12	1098939;1099568;1100155;1100337;1100670	1099128;1100074;1100231;1100551;1101025	-;-;-;-;-	1345	42	86	68	51	76	54
Os12g0457200	12	15961646	15962272	+	627	0	0	0	0	0	0
Os12g0512000	12;12;12;12	19779508;19781832;19782386;19786136	19780251;19782080;19782508;19786366	+;+;+;+	1347	0	2	0	8	0	0
